ticket_id,customerID,issue_type,priority,channel,status,created_days_ago,resolution_hours,resolution
TKT-001455,3519-ZKXGG,Service Change,Medium,Phone,Closed,33,17.27,Service configuration updated
TKT-001456,3519-ZKXGG,Service Change,Medium,Chat,Open,81,22.37,Pending
TKT-001457,5457-COLHT,Equipment,Medium,Web,Resolved,325,16.77,Account information updated
TKT-001458,5457-COLHT,Payment Issue,Low,Chat,Closed,345,64.35,Payment method updated
TKT-001459,7998-WNZEM,Internet Connectivity,Low,Web,Resolved,274,86.56,Customer provided troubleshooting steps
TKT-001460,0307-BCOPK,Internet Connectivity,Medium,Web,Resolved,214,31.45,Escalated to specialist
TKT-001461,7919-ZODZZ,Service Change,Low,Phone,In Progress,56,13.1,Pending
TKT-001462,7919-ZODZZ,Billing,Low,Phone,Closed,270,114.57,Replacement equipment requested
TKT-001463,7919-ZODZZ,Payment Issue,Medium,Phone,Closed,6,68.75,Billing adjustment applied
TKT-001464,9054-FOWNV,Payment Issue,High,Phone,In Progress,121,4.78,Pending
TKT-001465,9054-FOWNV,Account Access,High,Phone,Resolved,302,8.67,Replacement equipment requested
TKT-001466,9054-FOWNV,Equipment,Medium,Web,Closed,186,40.04,Payment method updated
TKT-001467,8207-VVMYB,Technical Support,Medium,Phone,Closed,184,62.84,Replacement equipment requested
TKT-001468,1087-UDSIH,Technical Support,Low,Web,Closed,232,94.03,Billing adjustment applied
TKT-001469,1087-UDSIH,Internet Connectivity,Medium,Chat,Open,98,71.73,Pending
TKT-001470,8818-DOPVL,Equipment,Medium,Email,Closed,202,33.73,Service configuration updated
TKT-001471,8818-DOPVL,Billing,High,Web,Closed,43,22.35,Payment method updated
TKT-001472,8818-DOPVL,Billing,High,Phone,In Progress,330,31.42,Pending
TKT-001473,8818-DOPVL,Equipment,Medium,Web,In Progress,19,55.09,Pending
TKT-001474,5445-PZWGX,Account Access,Low,Web,Resolved,25,35.79,Customer provided troubleshooting steps
TKT-001475,1227-UDMZR,Billing,Medium,Phone,In Progress,117,56.33,Pending
TKT-001476,2692-PFYTJ,Payment Issue,Medium,Web,Closed,26,59.11,Account information updated
TKT-001477,2692-PFYTJ,Billing,Medium,Phone,In Progress,221,8.51,Pending
TKT-001478,2692-PFYTJ,Payment Issue,Medium,Web,Resolved,113,59.5,Service configuration updated
TKT-001479,9135-HSWOC,Internet Connectivity,Low,Phone,Closed,68,119.28,Payment method updated
TKT-001480,8582-KRHPJ,Billing,Low,Phone,Open,123,83.23,Pending
TKT-001481,4489-SNOJF,Technical Support,Low,Chat,Resolved,14,83.8,Account information updated
TKT-001482,1131-ALZWV,Equipment,Low,Email,Closed,140,14.18,Billing adjustment applied
TKT-001483,1131-ALZWV,Account Access,Low,Web,Closed,313,38.43,Issue resolved remotely
TKT-001484,7729-XBTWX,Billing,Low,Web,In Progress,22,39.01,Pending
TKT-001485,7729-XBTWX,Service Change,Low,Web,Open,206,89.94,Pending
TKT-001486,0559-CKHUS,Payment Issue,Low,Chat,Open,299,99.97,Pending
TKT-001487,6899-PPEEA,Technical Support,High,Web,In Progress,19,10.86,Pending
TKT-001488,6899-PPEEA,Technical Support,Medium,Phone,Closed,304,10.25,Issue resolved remotely
TKT-001489,7504-UWHNB,Internet Connectivity,Medium,Phone,Open,344,33.83,Pending
TKT-001490,5808-TOTXO,Account Access,Low,Phone,Closed,72,86.55,Account information updated
TKT-001491,5324-KTGCG,Technical Support,Medium,Web,Resolved,246,11.55,Replacement equipment requested
TKT-001492,2700-LUEVA,Internet Connectivity,Low,Web,Open,35,100.53,Pending
TKT-001493,2700-LUEVA,Equipment,Low,Web,Resolved,170,110.23,Issue resolved remotely
TKT-001494,2700-LUEVA,Technical Support,Low,Chat,Resolved,71,88.67,Customer provided troubleshooting steps
TKT-001495,0958-YHXGP,Equipment,Medium,Web,In Progress,28,69.77,Pending
TKT-001496,0958-YHXGP,Account Access,Medium,Chat,In Progress,189,43.4,Pending
TKT-001497,0958-YHXGP,Payment Issue,Medium,Phone,Resolved,274,52.68,Billing adjustment applied
TKT-001498,4468-YDOVK,Internet Connectivity,Low,Chat,Open,90,68.0,Pending
TKT-001499,7130-VTEWQ,Billing,High,Email,Open,258,17.55,Pending
TKT-001500,7130-VTEWQ,Billing,High,Email,In Progress,296,30.27,Pending
TKT-001501,4302-ZYFEL,Internet Connectivity,Low,Chat,Resolved,246,30.93,Account information updated
TKT-001502,4302-ZYFEL,Technical Support,Low,Chat,In Progress,157,36.34,Pending
TKT-001503,0096-BXERS,Payment Issue,Medium,Email,Open,57,40.24,Pending
TKT-001504,0096-BXERS,Billing,Medium,Chat,Resolved,197,58.99,Replacement equipment requested
TKT-001505,8430-TWCBX,Equipment,Low,Chat,In Progress,325,76.71,Pending
TKT-001506,8430-TWCBX,Service Change,Low,Phone,Closed,305,23.63,Account information updated
TKT-001507,4737-HOBAX,Equipment,Low,Phone,Resolved,144,56.59,Service configuration updated
TKT-001508,7632-YUTXB,Equipment,Low,Web,Resolved,262,22.34,Issue resolved remotely
TKT-001509,7691-XVTZH,Service Change,Low,Web,Closed,274,85.52,Issue resolved remotely
TKT-001510,7691-XVTZH,Technical Support,Low,Phone,Closed,48,41.46,Billing adjustment applied
TKT-001511,7691-XVTZH,Payment Issue,Low,Phone,Closed,215,73.89,Account information updated
TKT-001512,2277-VWCNI,Billing,Medium,Chat,In Progress,73,8.28,Pending
TKT-001513,3400-ESFUW,Payment Issue,Low,Web,Closed,71,26.51,Replacement equipment requested
TKT-001514,3400-ESFUW,Technical Support,Low,Web,Resolved,203,117.46,Customer provided troubleshooting steps
TKT-001515,3400-ESFUW,Billing,Low,Chat,Resolved,288,69.58,Customer provided troubleshooting steps
TKT-001516,0377-JBKKT,Billing,Medium,Chat,Resolved,339,53.41,Issue resolved remotely
TKT-001517,0377-JBKKT,Equipment,Low,Phone,In Progress,251,118.49,Pending
TKT-001518,2057-ZBLPD,Account Access,High,Chat,Closed,234,14.72,Billing adjustment applied
TKT-001519,2057-ZBLPD,Internet Connectivity,Medium,Phone,Resolved,141,36.59,Billing adjustment applied
TKT-001520,9039-RBEEE,Internet Connectivity,Low,Chat,Resolved,78,33.89,Replacement equipment requested
TKT-001521,0257-KXZGU,Internet Connectivity,Low,Email,Resolved,102,46.44,Customer provided troubleshooting steps
TKT-001522,2824-DXNKN,Technical Support,Low,Email,In Progress,330,80.59,Pending
TKT-001523,2824-DXNKN,Payment Issue,Low,Phone,Closed,342,45.68,Billing adjustment applied
TKT-001524,0420-TXVSG,Internet Connectivity,Low,Phone,Closed,305,82.25,Escalated to specialist
TKT-001525,0420-TXVSG,Technical Support,Medium,Phone,Closed,240,68.28,Escalated to specialist
TKT-001526,0420-TXVSG,Equipment,Low,Web,Resolved,351,65.94,Issue resolved remotely
TKT-001527,6874-SGLHU,Service Change,Low,Chat,Resolved,120,115.91,Payment method updated
TKT-001528,5951-AOFIH,Billing,Low,Web,Closed,295,30.69,Account information updated
TKT-001529,5951-AOFIH,Billing,Low,Email,Closed,290,64.28,Escalated to specialist
TKT-001530,5061-PBXFW,Billing,Low,Web,Closed,100,35.83,Escalated to specialist
TKT-001531,5061-PBXFW,Billing,Low,Phone,Closed,137,30.27,Account information updated
TKT-001532,3639-XJHKQ,Technical Support,Low,Chat,Closed,138,36.35,Service configuration updated
TKT-001533,3639-XJHKQ,Billing,Medium,Chat,Resolved,199,61.09,Replacement equipment requested
TKT-001534,2263-SFSQZ,Technical Support,Low,Phone,Open,197,105.82,Pending
TKT-001535,9950-MTGYX,Billing,Medium,Phone,In Progress,165,57.35,Pending
TKT-001536,9950-MTGYX,Streaming,Medium,Phone,Resolved,280,68.63,Billing adjustment applied
TKT-001537,4825-FUREZ,Internet Connectivity,Low,Phone,In Progress,161,13.13,Pending
TKT-001538,4825-FUREZ,Technical Support,Medium,Web,Resolved,162,12.73,Billing adjustment applied
TKT-001539,2672-OJQZP,Billing,Low,Phone,In Progress,107,114.62,Pending
TKT-001540,6543-XRMYR,Technical Support,High,Web,Open,233,21.82,Pending
TKT-001541,6543-XRMYR,Internet Connectivity,High,Web,Closed,348,4.25,Issue resolved remotely
TKT-001542,2001-EWBQU,Internet Connectivity,Low,Email,Resolved,279,18.06,Issue resolved remotely
TKT-001543,2001-EWBQU,Technical Support,Low,Email,Resolved,107,48.74,Issue resolved remotely
TKT-001544,8280-MQRQN,Internet Connectivity,Medium,Phone,Closed,330,17.37,Replacement equipment requested
TKT-001545,0365-GXEZS,Internet Connectivity,Medium,Email,Open,305,60.89,Pending
TKT-001546,0082-OQIQY,Billing,High,Email,Resolved,352,11.04,Customer provided troubleshooting steps
TKT-001547,0082-OQIQY,Service Change,Medium,Phone,Closed,216,63.87,Replacement equipment requested
TKT-001548,0082-OQIQY,Account Access,Medium,Phone,Open,272,45.11,Pending
TKT-001549,3018-TFTSU,Internet Connectivity,Low,Phone,Closed,225,62.92,Billing adjustment applied
TKT-001550,4806-KEXQR,Streaming,Medium,Chat,Closed,19,49.69,Account information updated
TKT-001551,4806-KEXQR,Payment Issue,Medium,Chat,Resolved,38,40.74,Service configuration updated
TKT-001552,2665-NPTGL,Internet Connectivity,Medium,Web,Open,316,44.16,Pending
TKT-001553,2665-NPTGL,Service Change,High,Phone,Closed,97,26.35,Issue resolved remotely
TKT-001554,1139-WUOAH,Payment Issue,Low,Chat,Closed,163,91.7,Replacement equipment requested
TKT-001555,1139-WUOAH,Billing,Low,Web,Resolved,328,48.15,Account information updated
TKT-001556,4693-VWVBO,Payment Issue,Low,Phone,Closed,188,55.32,Billing adjustment applied
TKT-001557,0988-JRWWP,Billing,Medium,Phone,Resolved,205,11.03,Account information updated
TKT-001558,0988-JRWWP,Technical Support,Medium,Chat,Closed,42,66.25,Escalated to specialist
TKT-001559,7251-XFOIL,Service Change,Low,Web,Closed,165,110.72,Payment method updated
TKT-001560,7853-WNZSY,Streaming,Low,Phone,In Progress,288,63.1,Pending
TKT-001561,7853-WNZSY,Internet Connectivity,Medium,Chat,In Progress,87,46.64,Pending
TKT-001562,6917-FIJHC,Internet Connectivity,Low,Web,Closed,157,118.25,Issue resolved remotely
TKT-001563,5329-KRDTM,Equipment,Low,Phone,Closed,121,108.16,Customer provided troubleshooting steps
TKT-001564,5329-KRDTM,Equipment,Low,Phone,In Progress,22,103.37,Pending
TKT-001565,3530-VWVGU,Billing,Low,Web,Closed,100,118.64,Service configuration updated
TKT-001566,0707-HOVVN,Account Access,Low,Email,Resolved,160,66.85,Service configuration updated
TKT-001567,8580-QVLOC,Service Change,Low,Web,Open,228,119.9,Pending
TKT-001568,8671-KKKOS,Equipment,Low,Email,Resolved,65,99.19,Payment method updated
TKT-001569,8671-KKKOS,Technical Support,Low,Phone,Resolved,190,37.48,Issue resolved remotely
TKT-001570,7666-WKRON,Internet Connectivity,Medium,Chat,Resolved,254,8.49,Service configuration updated
TKT-001571,1945-XISKS,Streaming,Low,Phone,Closed,98,95.38,Replacement equipment requested
TKT-001572,5360-LJCNJ,Billing,Medium,Chat,Resolved,171,44.14,Service configuration updated
TKT-001573,5360-LJCNJ,Technical Support,Medium,Web,In Progress,95,55.52,Pending
TKT-001574,5360-LJCNJ,Technical Support,Low,Chat,Resolved,46,88.62,Replacement equipment requested
TKT-001575,1100-DDVRV,Technical Support,Low,Phone,Resolved,279,97.55,Customer provided troubleshooting steps
TKT-001576,1100-DDVRV,Technical Support,Medium,Phone,Closed,293,15.13,Issue resolved remotely
TKT-001577,7216-KAOID,Service Change,Medium,Phone,Resolved,345,8.96,Service configuration updated
TKT-001578,1385-TQOZW,Account Access,Low,Chat,Closed,25,80.62,Billing adjustment applied
TKT-001579,1385-TQOZW,Account Access,Low,Chat,In Progress,312,74.24,Pending
TKT-001580,4329-YPDDQ,Service Change,Low,Web,Open,222,98.93,Pending
TKT-001581,3750-CKVKH,Billing,High,Phone,Resolved,48,29.03,Customer provided troubleshooting steps
TKT-001582,3750-CKVKH,Service Change,High,Web,In Progress,276,8.16,Pending
TKT-001583,3750-CKVKH,Technical Support,Medium,Web,Closed,245,9.14,Issue resolved remotely
TKT-001584,3750-CKVKH,Service Change,Medium,Web,In Progress,210,47.46,Pending
TKT-001585,1386-ZIKUV,Billing,Medium,Chat,Resolved,109,48.09,Issue resolved remotely
TKT-001586,0599-XNYDO,Technical Support,Low,Phone,Closed,86,111.14,Escalated to specialist
TKT-001587,6377-WHAOX,Internet Connectivity,Low,Chat,Closed,345,15.88,Service configuration updated
TKT-001588,3181-MIZBN,Billing,Low,Web,In Progress,251,97.33,Pending
TKT-001589,3181-MIZBN,Internet Connectivity,Low,Web,Closed,149,54.77,Customer provided troubleshooting steps
TKT-001590,0471-ARVMX,Streaming,Medium,Chat,Open,272,63.18,Pending
TKT-001591,5650-YLIBA,Internet Connectivity,Medium,Phone,In Progress,135,57.11,Pending
TKT-001592,1069-XAIEM,Technical Support,High,Web,Resolved,273,32.68,Customer provided troubleshooting steps
TKT-001593,1069-XAIEM,Streaming,High,Chat,Closed,296,24.32,Billing adjustment applied
TKT-001594,1069-XAIEM,Billing,High,Chat,Closed,356,18.4,Billing adjustment applied
TKT-001595,1069-XAIEM,Streaming,High,Email,Closed,118,26.27,Billing adjustment applied
TKT-001596,1494-EJZDW,Payment Issue,Low,Phone,Open,287,95.71,Pending
TKT-001597,1494-EJZDW,Payment Issue,Low,Phone,Open,195,71.33,Pending
TKT-001598,9256-JTBNZ,Internet Connectivity,Low,Phone,Closed,255,82.57,Issue resolved remotely
TKT-001599,9256-JTBNZ,Account Access,Medium,Chat,Closed,62,38.74,Issue resolved remotely
TKT-001600,4658-HCOHW,Technical Support,High,Phone,Resolved,253,26.26,Service configuration updated
TKT-001601,4658-HCOHW,Billing,Medium,Phone,Closed,351,52.15,Billing adjustment applied
TKT-001602,4658-HCOHW,Payment Issue,High,Email,Closed,91,9.13,Payment method updated
TKT-001603,2432-TFSMK,Internet Connectivity,Medium,Web,Resolved,55,42.1,Service configuration updated
TKT-001604,2432-TFSMK,Streaming,Low,Phone,Closed,59,111.32,Account information updated
TKT-001605,1741-WTPON,Billing,Medium,Phone,Closed,345,59.81,Service configuration updated
TKT-001606,3594-KADLU,Account Access,Low,Chat,In Progress,341,112.92,Pending
TKT-001607,3680-CTHUH,Technical Support,Low,Chat,Resolved,203,95.56,Replacement equipment requested
TKT-001608,6112-KTHFQ,Internet Connectivity,Low,Web,Closed,149,62.69,Service configuration updated
TKT-001609,1852-XEMDW,Service Change,Low,Phone,Closed,350,18.83,Service configuration updated
TKT-001610,1820-DJFPH,Account Access,Low,Web,Closed,312,63.03,Customer provided troubleshooting steps
TKT-001611,1820-DJFPH,Billing,Medium,Chat,Closed,121,58.66,Account information updated
TKT-001612,7817-BOQPW,Billing,Medium,Email,Closed,356,21.08,Account information updated
TKT-001613,7817-BOQPW,Internet Connectivity,High,Web,In Progress,17,13.66,Pending
TKT-001614,1853-UDXBW,Streaming,High,Web,Resolved,217,22.5,Escalated to specialist
TKT-001615,1853-UDXBW,Technical Support,High,Phone,In Progress,117,23.43,Pending
TKT-001616,1853-UDXBW,Internet Connectivity,Medium,Chat,Closed,16,12.62,Replacement equipment requested
TKT-001617,9717-QEBGU,Equipment,High,Chat,Resolved,212,29.16,Account information updated
TKT-001618,9717-QEBGU,Streaming,High,Web,Resolved,187,12.49,Account information updated
TKT-001619,9717-QEBGU,Internet Connectivity,High,Chat,Resolved,192,14.74,Customer provided troubleshooting steps
TKT-001620,9717-QEBGU,Internet Connectivity,High,Web,Closed,59,8.23,Payment method updated
TKT-001621,3540-RZJYU,Streaming,Medium,Chat,In Progress,195,9.93,Pending
TKT-001622,3540-RZJYU,Internet Connectivity,Low,Chat,In Progress,320,93.76,Pending
TKT-001623,2091-MJTFX,Account Access,Low,Phone,Closed,182,65.87,Payment method updated
TKT-001624,2091-MJTFX,Equipment,Medium,Chat,Closed,205,60.98,Service configuration updated
TKT-001625,2091-MJTFX,Equipment,Low,Email,Closed,213,19.48,Service configuration updated
TKT-001626,4530-NDRKU,Payment Issue,Low,Chat,Resolved,145,103.49,Escalated to specialist
TKT-001627,8455-HIRAQ,Technical Support,Low,Phone,Resolved,5,117.91,Service configuration updated
TKT-001628,8455-HIRAQ,Technical Support,Medium,Chat,Resolved,314,39.84,Payment method updated
TKT-001629,7571-YXDAD,Account Access,Medium,Chat,Resolved,2,44.09,Issue resolved remotely
TKT-001630,7571-YXDAD,Internet Connectivity,Medium,Phone,Open,161,71.91,Pending
TKT-001631,3884-UEBXB,Account Access,Medium,Web,Closed,208,53.4,Issue resolved remotely
TKT-001632,3884-UEBXB,Streaming,Low,Web,Resolved,317,89.91,Payment method updated
TKT-001633,8780-RSYYU,Streaming,Medium,Chat,Open,308,41.06,Pending
TKT-001634,5537-UXXVS,Equipment,Low,Phone,In Progress,88,85.55,Pending
TKT-001635,8701-DGLVH,Service Change,Low,Web,Closed,244,109.25,Escalated to specialist
TKT-001636,8741-LQOBK,Service Change,Low,Chat,Closed,42,38.91,Billing adjustment applied
TKT-001637,0980-FEXWF,Payment Issue,Medium,Phone,Open,68,45.48,Pending
TKT-001638,3011-WQKSZ,Internet Connectivity,Medium,Chat,Resolved,75,37.76,Payment method updated
TKT-001639,3006-XIMLN,Internet Connectivity,Medium,Email,Closed,261,16.78,Replacement equipment requested
TKT-001640,3006-XIMLN,Billing,Medium,Chat,Closed,350,70.0,Service configuration updated
TKT-001641,8024-XNAFQ,Account Access,Low,Email,Resolved,145,22.99,Account information updated
TKT-001642,0265-PSUAE,Account Access,Low,Web,Resolved,9,43.66,Billing adjustment applied
TKT-001643,0463-TXOAK,Streaming,Low,Phone,Resolved,14,22.96,Replacement equipment requested
TKT-001644,9128-CPXKI,Payment Issue,Low,Web,In Progress,356,23.27,Pending
TKT-001645,5760-FXFVO,Technical Support,Medium,Chat,Resolved,114,47.12,Service configuration updated
TKT-001646,5760-FXFVO,Technical Support,High,Phone,Open,70,14.55,Pending
TKT-001647,5181-OABFK,Internet Connectivity,Low,Chat,In Progress,92,80.61,Pending
TKT-001648,7816-VGHTO,Payment Issue,Low,Chat,Closed,142,98.32,Issue resolved remotely
TKT-001649,4211-MMAZN,Technical Support,Low,Chat,Resolved,189,41.48,Escalated to specialist
TKT-001650,7581-EBBOU,Service Change,Low,Web,Resolved,170,44.4,Account information updated
TKT-001651,1541-ETJZO,Technical Support,Low,Phone,Open,76,117.1,Pending
TKT-001652,6119-SPUDB,Internet Connectivity,Medium,Email,In Progress,86,22.89,Pending
TKT-001653,1319-YLZJG,Internet Connectivity,Medium,Email,Open,320,63.13,Pending
TKT-001654,9298-WGMRW,Internet Connectivity,Low,Web,Closed,280,43.5,Issue resolved remotely
TKT-001655,9298-WGMRW,Internet Connectivity,Medium,Chat,Resolved,285,27.15,Escalated to specialist
TKT-001656,2778-OCLGR,Billing,Low,Phone,In Progress,250,63.52,Pending
TKT-001657,2778-OCLGR,Internet Connectivity,Low,Phone,Resolved,288,112.35,Account information updated
TKT-001658,6681-ZSEXG,Account Access,Low,Email,Resolved,44,58.08,Escalated to specialist
TKT-001659,6681-ZSEXG,Account Access,Medium,Web,Open,310,53.9,Pending
TKT-001660,3125-RAHBV,Internet Connectivity,Low,Email,Resolved,106,50.88,Escalated to specialist
TKT-001661,0373-AIVNJ,Payment Issue,Low,Web,Resolved,328,96.79,Issue resolved remotely
TKT-001662,8849-AYPTR,Technical Support,Medium,Email,Resolved,355,37.1,Payment method updated
TKT-001663,3646-ITDGM,Streaming,Medium,Web,Closed,94,32.54,Customer provided troubleshooting steps
TKT-001664,3646-ITDGM,Streaming,Low,Email,Closed,317,114.35,Escalated to specialist
TKT-001665,3646-ITDGM,Account Access,Low,Phone,Closed,345,116.02,Customer provided troubleshooting steps
TKT-001666,8224-KDLKN,Technical Support,Low,Email,Resolved,301,55.7,Service configuration updated
TKT-001667,8224-KDLKN,Account Access,Medium,Web,Closed,156,25.87,Service configuration updated
TKT-001668,8727-XDPUD,Internet Connectivity,Low,Phone,Resolved,323,28.31,Billing adjustment applied
TKT-001669,7762-ONLJY,Service Change,Low,Email,Open,111,108.77,Pending
TKT-001670,9814-AOUDH,Service Change,Low,Chat,In Progress,15,49.77,Pending
TKT-001671,6175-IRFIT,Technical Support,High,Phone,Closed,263,34.99,Escalated to specialist
